Timestamp,Solar_kW,Battery_kW,Diesel_kW,Load_Output_kW,Battery_Percent,Renewable_Percent
2025-02-13 23:26:48,0,-10.9,1180.9,1132.6,20.5,0.0
2025-02-15 10:16:57,721.0,526.0,0.0,1227.3,29.5,100.0
2025-02-15 10:22:00,965.0,306.9,0.0,1258.2,28.5,100.0
2025-02-15 10:27:03,1125.0,159.7,0.0,1277.8,28.0,100.0
2025-02-15 10:32:06,2657.0,-1416.7,0.0,1256.9,28.0,100.0
2025-02-15 10:37:10,2827.0,-1559.3,0.0,1282.6,30.5,100.0
2025-02-15 10:42:12,2897.0,-1557.7,0.0,1326.8,32.5,100.0
2025-02-15 10:47:15,1392.0,-55.5,0.0,1333.7,34.5,100.0
2025-02-15 10:52:19,2859.0,-1528.8,0.0,1341.4,35.5,100.0
2025-02-15 10:57:22,1710.0,-346.8,0.0,1366.0,36.5,100.0
2025-02-15 11:02:26,2807.0,-1482.4,0.0,1320.1,38.5,100.0
2025-02-15 11:07:29,2930.0,-1560.8,0.0,1370.4,41.0,100.0
2025-02-15 11:12:32,1772.0,-379.6,0.0,1392.7,42.5,100.0
2025-02-15 11:17:35,2167.0,-753.7,0.0,1413.2,43.5,100.0
2025-02-15 11:22:38,1875.0,-454.9,0.0,1399.3,44.5,100.0
2025-02-15 11:27:41,1685.0,-306.2,0.0,1368.6,46.0,100.0
2025-02-15 11:32:44,1273.0,157.4,0.0,1420.4,46.0,100.0
2025-02-15 11:37:48,1222.0,198.4,0.0,1404.5,46.0,100.0
2025-02-15 11:42:50,1261.0,213.6,0.0,1467.1,46.0,100.0
2025-02-15 11:47:53,1282.0,62.5,0.0,1358.4,46.0,100.0
2025-02-15 11:52:56,1427.0,-62.1,0.0,1338.3,46.0,100.0
2025-02-22 13:48:36,1867.0,-0.8,0.0,1841.9,95.5,100.0
2025-02-22 13:50:23,1869.0,0.0,0.0,1845.1,95.5,100.0
2025-02-22 13:55:23,1923.0,1.6,0.0,1909.6,95.0,100.0
2025-02-22 14:00:23,1883.0,-1.6,0.0,1869.7,95.0,100.0
2025-02-22 14:05:24,1855.0,-0.8,0.0,1845.9,95.0,100.0
2025-02-22 14:10:24,1904.0,0.0,0.0,1887.6,94.5,100.0
2025-02-22 14:15:24,1238.0,705.6,0.0,1892.5,94.5,100.0
2025-02-22 14:20:24,2343.0,-424.9,0.0,1912.4,93.5,100.0
2025-02-22 14:25:25,2210.0,-269.8,0.0,1936.1,94.5,99.1
2025-02-22 14:30:25,921.0,1003.2,0.0,1898.0,93.5,100.0
2025-02-22 14:35:25,2361.0,-417.8,0.0,1928.9,93.5,100.0
2025-02-22 14:40:25,2302.0,-315.1,0.0,1956.9,93.5,100.0
2025-02-22 14:45:25,2237.0,-245.2,0.0,1955.4,95.0,100.0
2025-02-22 14:50:26,1951.0,1.6,0.0,1942.6,94.5,100.0
2025-02-22 14:55:26,2041.0,-1.2,0.0,2029.5,94.5,100.0
2025-02-22 15:00:26,2079.0,-2.3,0.0,2056.3,94.5,100.0
2025-02-22 15:05:26,2052.0,-5.1,0.0,2026.8,94.5,100.0
2025-02-22 15:10:27,2072.0,-5.5,0.0,2061.8,94.5,100.0
2025-02-22 15:15:27,1877.0,180.8,0.0,2053.8,94.5,100.0
2025-02-22 15:20:27,2004.0,-1.2,0.0,1993.7,94.5,100.0
2025-02-22 15:25:27,2016.0,-2.7,0.0,1995.3,94.5,100.0
2025-02-22 15:30:28,2348.0,-367.1,0.0,1957.0,93.5,100.0
2025-02-22 15:35:28,2266.0,-291.3,0.0,1960.0,93.5,100.0
2025-02-22 15:40:28,2210.0,-213.2,0.0,1988.7,94.5,100.0
2025-02-22 15:45:28,1961.0,2.0,0.0,1946.0,95.5,100.0
2025-02-22 15:50:29,1955.0,-3.9,0.0,1935.7,95.5,100.0
2025-02-22 15:55:29,1972.0,0.4,0.0,1954.8,95.5,100.0
2025-02-22 16:00:29,1978.0,2.7,0.0,1971.5,95.0,100.0
2025-02-22 16:05:29,1981.0,3.9,0.0,1975.6,95.0,100.0
2025-02-22 16:10:29,1968.0,-1.2,0.0,1958.9,95.0,100.0
2025-02-22 16:15:30,1959.0,3.5,0.0,1947.2,94.5,100.0
2025-02-22 16:20:30,1972.0,0.0,0.0,1963.8,94.5,100.0
2025-02-22 16:25:30,2343.0,-326.1,0.0,2022.4,93.5,100.0
2025-02-22 16:30:30,2250.0,-246.8,0.0,1998.8,93.5,99.6
2025-02-22 16:35:31,1224.0,795.1,0.0,1994.0,93.5,100.0
2025-02-22 16:40:31,2417.0,-403.8,0.0,2009.5,93.5,100.0
2025-02-22 16:45:31,2173.0,-148.8,0.0,2014.4,92.5,100.0
2025-02-22 16:50:32,2393.0,-387.0,0.0,2024.3,93.0,98.6
2025-02-22 16:55:32,2345.0,-362.0,0.0,1991.1,93.5,100.0
2025-02-22 17:00:32,2264.0,-296.8,0.0,1967.8,94.0,99.6
2025-02-22 17:05:33,2188.0,-228.4,0.0,1953.5,95.0,100.0
2025-02-22 17:10:33,1966.0,37.5,0.0,1996.7,95.0,100.0
2025-02-22 17:15:33,1986.0,-1.6,0.0,1986.8,95.0,100.0
2025-02-22 17:20:33,1980.0,0.4,0.0,1971.5,95.0,100.0
2025-02-22 17:25:34,1932.0,2.7,0.0,1920.7,95.0,100.0
2025-02-22 17:30:39,1946.0,1.6,0.0,1943.4,94.5,100.0
2025-02-22 17:35:39,2000.0,-1.2,0.0,1989.6,94.0,100.0
2025-02-22 17:40:39,1187.0,754.1,0.0,1919.7,92.5,100.0
2025-02-22 17:45:40,510.0,1389.8,0.0,1873.2,91.0,100.0
2025-02-22 17:50:40,511.0,1462.0,0.0,1952.5,88.5,100.0
2025-02-22 17:55:40,441.0,1487.4,0.0,1883.0,86.5,100.0
2025-02-22 18:00:40,433.0,1454.2,0.0,1854.3,84.0,100.0
2025-02-22 18:05:41,340.0,1521.4,0.0,1834.9,82.0,100.0
2025-02-22 18:10:41,326.0,1426.1,0.0,1727.9,79.0,100.0
2025-02-22 18:15:41,331.0,1423.0,0.0,1724.9,77.0,100.0
2025-02-22 18:20:41,302.0,1438.2,0.0,1701.5,75.0,100.0
2025-02-22 18:25:41,275.0,1439.8,0.0,1685.2,72.0,100.0
2025-02-22 18:30:42,269.0,1359.7,0.0,1599.9,70.0,100.0
2025-02-22 18:35:42,280.0,1295.7,0.0,1549.3,68.0,100.0
2025-02-22 18:40:43,280.0,1322.6,0.0,1573.6,66.0,100.0
2025-02-22 18:45:43,288.0,1271.5,0.0,1520.5,63.0,100.0
2025-02-22 18:50:43,274.0,1242.2,0.0,1480.9,61.0,100.0
2025-02-22 18:55:43,228.0,1346.5,0.0,1539.4,59.0,100.0
2025-02-22 19:00:43,155.0,1425.7,0.0,1558.1,57.0,100.0
2025-02-22 19:05:44,181.0,1366.0,0.0,1524.0,54.0,100.0
2025-02-22 19:10:44,221.0,1321.1,0.0,1513.3,52.0,100.0
2025-02-22 19:15:45,259.0,1295.3,0.0,1523.7,50.0,100.0
2025-02-22 19:20:45,318.0,1219.9,0.0,1522.0,47.5,100.0
2025-02-22 19:25:45,263.0,1267.6,0.0,1542.2,45.5,98.9
2025-02-22 19:30:45,130.0,1464.4,0.0,1567.8,43.0,100.0
2025-02-22 19:35:45,184.0,84.7,1294.4,1524.6,41.0,22.0
2025-02-22 19:40:46,99.0,-4.7,1526.6,1582.9,41.0,6.1
2025-02-22 19:45:46,46.0,-6.6,1509.2,1514.4,40.5,1.8
2025-02-22 19:50:46,20.0,415.5,1112.3,1520.5,38.5,28.6
2025-02-22 19:55:46,9.0,420.2,1120.0,1514.1,36.5,28.4
2025-02-22 20:00:46,4.0,427.2,1114.6,1514.3,34.0,28.2
2025-02-22 20:05:47,0,417.1,1116.6,1491.3,32.0,26.8
2025-02-22 20:10:47,0,410.8,1131.9,1497.5,30.0,26.5
2025-02-22 20:15:47,0,417.8,1141.4,1519.2,27.5,26.0
2025-02-22 20:20:47,0,414.3,1148.3,1519.8,25.5,27.0
2025-02-22 20:25:48,0,419.8,1100.8,1476.0,23.5,27.0
2025-02-22 20:30:48,0,420.6,1106.8,1490.3,21.5,27.2
2025-02-22 20:35:48,0,417.4,1200.9,1578.8,21.0,25.4
2025-02-22 20:40:48,0,418.2,1189.9,1570.6,20.0,25.8
2025-02-22 20:45:48,0,394.0,1180.8,1524.1,19.5,25.3
2025-02-22 20:50:49,0,-9.8,1560.1,1510.1,19.5,0.0
2025-02-22 20:55:49,0,-14.8,1477.9,1428.1,20.0,0.0
2025-02-22 21:00:49,0,-8.2,1475.3,1430.8,20.5,0.0
2025-02-22 21:05:49,0,-16.4,1527.5,1477.5,21.0,0.0
2025-02-22 21:10:49,0,-4.3,1506.6,1453.5,21.0,0.0
2025-02-22 21:15:50,0,7.4,1442.1,1415.8,21.5,0.0
2025-02-22 21:20:50,0,1.2,1436.9,1401.7,22.0,0.0
2025-02-22 21:25:50,0,0.8,1422.3,1389.9,22.0,0.0
2025-02-22 21:30:50,0,3.9,1457.2,1423.8,22.0,0.0
2025-02-22 21:35:50,0,2.7,1413.0,1369.4,22.0,0.0
2025-02-22 21:40:51,0,4.7,1406.7,1369.9,22.0,0.0
2025-02-22 21:45:51,0,5.9,1428.5,1385.8,22.0,0.0
2025-02-22 21:50:51,0,-0.8,1410.2,1373.7,22.0,0.0
2025-02-22 21:55:51,0,3.9,1392.8,1360.0,22.0,0.0
2025-02-22 22:00:52,0,1.6,1360.4,1333.9,22.0,0.0
2025-02-22 22:05:52,0,2.0,1394.7,1350.5,22.0,0.0
2025-02-22 22:10:53,0,5.1,1350.9,1315.5,22.0,0.0
2025-02-22 22:15:53,0,11.7,1297.9,1272.3,22.0,0.0
2025-02-22 22:20:53,0,7.0,1298.8,1270.7,21.5,0.0
2025-02-22 22:25:53,0,8.6,1275.8,1250.0,21.5,0.0
2025-02-22 22:30:54,0,6.6,1279.3,1243.1,21.5,0.1
2025-02-22 22:35:54,0,4.7,1278.6,1249.8,21.5,0.0
2025-02-22 22:40:54,0,24.6,1276.4,1248.4,21.5,0.0
2025-02-22 22:45:54,0,15.6,1272.0,1236.5,21.5,0.0
2025-02-22 22:50:54,0,4.3,1237.5,1206.9,21.5,0.0
2025-02-22 22:55:55,0,2.7,1277.1,1243.6,21.5,0.0
2025-02-22 23:00:55,0,2.3,1261.1,1221.6,21.5,0.0
2025-02-22 23:05:55,0,4.7,1238.5,1202.1,21.5,0.0
2025-02-22 23:10:55,0,9.8,1247.7,1212.2,21.5,0.0
2025-02-22 23:15:56,0,4.3,1237.5,1201.7,21.5,0.0
2025-02-22 23:20:56,0,3.1,1329.8,1294.4,21.5,0.0
2025-02-22 23:25:56,0,2.0,1315.2,1269.2,21.5,0.0
2025-02-22 23:30:56,0,3.1,1301.4,1269.8,21.5,0.0
2025-02-22 23:35:56,0,3.5,1306.2,1275.8,21.5,0.0
2025-02-22 23:40:57,0,2.3,1187.5,1160.1,21.5,0.0
2025-02-22 23:45:57,0,1.6,1192.7,1159.6,21.5,0.0
2025-02-22 23:50:57,0,9.4,1281.6,1241.1,21.5,0.0
2025-02-22 23:55:57,0,8.2,1194.7,1164.7,21.0,0.0
2025-02-23 00:00:58,0,3.9,1176.7,1144.1,21.0,0.0
2025-02-23 00:05:58,0,-12.5,1198.2,1142.3,21.0,0.0
2025-02-23 00:10:58,0,5.1,1179.6,1151.4,21.0,0.0
2025-02-23 00:15:59,0,4.7,1135.6,1102.7,21.0,0.0
2025-02-23 00:20:59,0,-0.4,1160.1,1111.7,21.0,0.0
2025-02-23 00:25:59,0,16.8,1170.7,1155.4,21.0,0.7
2025-02-23 00:30:59,0,0.0,1147.4,1112.8,21.0,0.0
2025-02-23 00:35:59,0,0.0,1122.7,1089.0,21.0,0.0
2025-02-23 00:41:00,0,20.7,1161.0,1136.0,21.0,0.0
2025-02-23 00:46:00,0,3.5,1156.9,1120.0,21.0,0.0
2025-02-23 00:51:00,0,1.2,1174.6,1132.4,21.0,0.0
2025-02-23 00:56:01,0,4.7,1151.5,1117.9,21.0,0.0
2025-02-23 01:01:01,0,2.3,1127.6,1099.8,21.0,0.0
2025-02-23 01:06:01,0,2.7,1158.1,1126.8,21.0,0.0
2025-02-23 01:11:01,0,10.5,1157.2,1130.4,21.0,0.1
2025-02-23 01:16:02,0,0.0,1159.4,1117.4,21.0,0.0
2025-02-23 01:21:02,0,8.2,1091.3,1066.5,21.0,0.0
2025-02-23 01:26:02,0,4.3,1122.4,1089.1,21.0,0.0
2025-02-23 01:31:02,0,10.5,1142.6,1104.0,21.0,0.0
2025-02-23 01:36:03,0,3.5,1122.7,1082.2,21.0,0.0
2025-02-23 01:41:03,0,27.7,1159.8,1149.7,21.0,2.2
2025-02-23 01:46:03,0,10.5,1155.6,1124.0,21.0,0.0
2025-02-23 01:51:03,0,3.9,1143.4,1115.2,21.0,0.0
2025-02-23 01:56:03,0,-12.1,1160.3,1118.2,21.0,0.0
2025-02-23 02:01:04,0,10.5,1173.7,1151.1,21.0,0.0
2025-02-23 02:06:04,0,23.0,1247.0,1227.5,21.0,0.0
2025-02-23 02:11:04,0,2.7,1238.5,1196.7,21.0,0.0
2025-02-23 02:16:05,0,3.1,1223.8,1193.7,21.0,0.0
2025-02-23 02:21:05,0,0.8,1227.9,1196.5,21.0,0.0
2025-02-23 02:26:05,0,6.6,1206.0,1181.3,21.0,0.0
2025-02-23 02:31:05,0,4.3,1145.2,1111.2,21.0,0.0
2025-02-23 02:36:06,0,10.2,1136.5,1105.8,21.0,0.0
2025-02-23 02:41:06,0,3.5,1176.1,1135.2,20.5,0.0
2025-02-23 02:46:07,0,-6.2,1130.9,1087.8,20.0,0.0
2025-02-23 02:51:07,0,-0.8,1132.1,1092.1,20.0,0.0
2025-02-23 02:56:08,0,1.6,1162.7,1124.8,20.0,0.0
2025-02-23 03:01:08,0,-2.7,1144.8,1109.7,20.0,0.0
2025-02-23 03:06:08,0,5.9,1128.8,1101.7,20.0,0.0
2025-02-23 03:11:08,0,6.6,1140.5,1103.5,20.0,0.0
2025-02-23 03:16:09,0,3.1,1165.4,1136.0,20.0,0.0
2025-02-23 03:21:09,0,1.6,1154.7,1120.9,20.0,0.0
2025-02-23 03:26:09,0,1.2,1132.5,1097.7,20.0,0.0
2025-02-23 03:31:09,0,8.2,1125.4,1099.0,20.0,0.0
2025-02-23 03:36:10,0,10.2,1113.3,1089.5,20.0,0.0
2025-02-23 03:41:10,0,-9.0,1124.5,1079.3,20.0,0.0
2025-02-23 03:46:11,0,-5.5,1099.7,1059.2,20.0,0.0
2025-02-23 03:51:11,0,5.9,1115.8,1081.5,20.0,0.0
2025-02-23 03:56:11,0,5.9,1123.9,1095.8,20.0,0.0
2025-02-23 04:01:12,0,-4.3,1132.1,1094.5,20.0,0.0
2025-02-23 04:06:12,0,2.7,1150.9,1108.6,20.0,0.0
2025-02-23 04:11:12,0,2.0,1152.8,1117.4,20.0,0.0
2025-02-23 04:16:12,0,16.4,1142.9,1125.5,20.0,0.2
2025-02-23 04:21:13,0,5.1,1097.6,1068.2,20.0,0.0
2025-02-23 04:26:13,0,1.2,1131.0,1093.4,20.0,0.0
2025-02-23 04:31:13,0,3.9,1096.7,1064.1,20.0,0.0
2025-02-23 04:36:14,0,7.0,1149.3,1115.6,20.0,0.0
2025-02-23 04:41:14,0,4.3,1108.0,1075.3,20.0,0.0
2025-02-23 04:46:14,0,7.0,1115.7,1080.5,20.0,0.0
2025-02-23 04:51:14,0,17.2,1110.2,1092.9,20.0,0.9
2025-02-23 04:56:15,0,5.5,1212.8,1187.1,20.0,0.0
2025-02-23 05:01:15,0,0.4,1239.2,1206.4,20.0,0.0
2025-02-23 05:06:15,0,2.0,1217.1,1172.7,20.0,0.0
2025-02-23 05:11:15,0,6.6,1210.4,1172.5,20.0,0.0
2025-02-23 05:16:16,0,4.7,1076.4,1044.9,20.0,0.0
2025-02-23 05:21:17,0,7.8,1157.7,1128.2,20.0,0.0
2025-02-23 05:26:17,0,6.2,1129.9,1103.0,20.0,0.0
2025-02-23 05:31:17,0,0.0,1169.0,1133.9,20.0,0.0
2025-02-23 05:36:17,0,-2.0,1132.8,1100.3,20.0,0.0
2025-02-23 05:41:18,0,1.2,1117.6,1075.5,20.0,0.0
2025-02-23 05:46:18,0,3.9,1107.9,1078.7,19.5,0.0
2025-02-23 05:51:18,0,5.9,1106.7,1079.1,19.5,0.0
2025-02-23 05:56:18,0,3.9,1136.2,1099.6,19.5,0.0
2025-02-23 06:01:18,0,3.1,1098.7,1067.6,19.5,0.0
2025-02-23 06:06:19,0,6.2,1080.3,1048.2,19.5,0.0
2025-02-23 06:11:19,0,2.0,1126.0,1083.4,19.5,0.0
2025-02-23 06:16:19,0,-14.8,1131.4,1081.4,19.5,0.0
2025-02-23 06:21:20,0,16.0,1115.9,1094.9,19.5,0.0
2025-02-23 06:26:20,0,5.1,1109.9,1078.1,19.5,0.0
2025-02-23 06:31:20,0,4.3,1103.8,1067.9,19.5,0.0
2025-02-23 06:36:20,0,10.5,1085.9,1061.5,19.5,0.0
2025-02-23 06:41:21,0,-9.0,1131.4,1072.4,19.5,0.0
2025-02-23 06:46:21,0,-5.9,1138.3,1099.1,19.0,0.0
2025-02-23 06:51:21,0,-16.4,1134.5,1086.1,19.5,0.0
2025-02-23 06:56:21,0,-16.0,1161.7,1112.3,19.5,0.0
2025-02-23 07:01:22,0,-11.7,1146.8,1100.3,19.5,0.0
2025-02-23 07:06:22,0,-14.1,1150.4,1101.3,19.5,0.0
2025-02-23 07:11:22,0,-2.0,1164.7,1117.2,19.5,0.0
2025-02-23 07:16:22,0,-12.5,1209.0,1157.5,19.5,0.0
2025-02-23 07:21:23,0,-15.2,1222.1,1168.1,19.5,0.0
2025-02-23 07:26:23,0,-12.5,1210.0,1158.9,19.5,0.0
2025-02-23 07:31:23,0,-18.0,1240.5,1179.6,19.5,0.0
2025-02-23 07:36:23,0,-10.2,1225.8,1183.2,19.5,0.0
2025-02-23 07:41:24,0,-3.5,1231.1,1184.8,19.5,0.0
2025-02-23 07:46:24,0,-7.8,1275.4,1238.3,19.5,0.0
2025-02-23 07:51:25,0,-25.4,1317.8,1257.3,20.0,0.0
2025-02-23 07:56:25,0,-10.9,1393.1,1345.7,19.5,0.0
2025-02-23 08:01:25,0,-10.5,1335.9,1286.8,19.5,0.0
2025-02-23 08:06:25,0,-8.2,1345.9,1304.2,20.0,0.0
2025-02-23 08:11:25,19.0,418.6,835.5,1243.2,19.0,34.7
2025-02-23 08:16:26,34.0,-433.5,1703.5,1255.5,18.0,0.0
2025-02-23 08:21:26,58.0,0.0,1140.1,1171.1,19.5,4.4
2025-02-23 08:26:26,77.0,-3.1,1121.1,1168.1,19.5,6.2
2025-02-23 08:31:27,113.0,-12.9,1073.5,1153.2,20.0,8.9
2025-02-23 08:36:27,217.0,-9.0,953.6,1142.1,20.0,18.1
2025-02-23 08:41:27,398.0,-11.7,770.3,1133.7,20.0,34.0
2025-02-23 08:46:27,589.0,-8.6,618.0,1176.5,20.0,49.7
2025-02-23 08:51:27,681.0,-13.7,538.4,1185.8,20.0,57.2
2025-02-23 08:56:29,878.0,-21.5,334.0,1181.6,20.0,73.1
2025-02-23 09:01:29,941.0,-10.9,273.4,1199.8,20.0,78.3
2025-02-23 09:06:29,677.0,-9.0,518.5,1176.1,20.0,55.7
2025-02-23 09:11:30,679.0,-25.8,585.2,1221.3,20.0,54.7
2025-02-23 09:16:31,1668.0,-482.7,0.0,1191.4,22.0,100.0
2025-02-23 09:21:31,1726.0,-789.6,285.1,1216.9,25.0,78.2
2025-02-23 09:26:31,2103.0,-980.6,97.8,1225.1,24.5,93.6
2025-02-23 09:31:32,2244.0,-995.8,0.0,1252.1,25.5,100.0
2025-02-23 09:36:32,2323.0,-1054.8,0.0,1277.9,27.5,100.0
2025-02-23 09:41:33,2430.0,-1136.4,0.0,1305.0,29.5,100.0
2025-02-23 09:46:33,2465.0,-1168.0,0.0,1304.5,31.5,100.0
2025-02-23 09:51:33,2560.0,-1277.7,0.0,1289.6,33.5,100.0
2025-02-23 09:56:34,2537.0,-1207.0,0.0,1353.6,35.5,100.0
2025-02-23 10:01:34,2576.0,-1279.7,0.0,1306.6,37.5,100.0
2025-02-23 10:06:34,2639.0,-1273.0,0.0,1372.4,39.5,100.0
2025-02-23 10:11:34,2689.0,-1341.4,0.0,1348.6,41.0,100.0
2025-02-23 10:16:34,2711.0,-1362.1,0.0,1360.1,43.5,100.0
2025-02-23 10:21:35,2764.0,-1343.3,0.0,1425.2,45.5,100.0
2025-02-23 10:26:35,2817.0,-1362.1,0.0,1458.3,47.5,100.0
2025-02-23 10:31:35,2602.0,-1135.6,0.0,1452.9,49.5,100.0
2025-02-23 10:36:35,3019.0,-1533.9,0.0,1480.2,51.5,100.0
2025-02-23 10:41:35,2959.0,-1463.2,0.0,1487.5,54.0,100.0
2025-02-23 10:46:36,2742.0,-1250.0,0.0,1482.3,56.0,100.0
2025-02-23 10:51:36,2981.0,-1487.0,0.0,1486.3,58.0,100.0
2025-02-23 10:56:36,1973.0,-368.6,0.0,1580.6,60.0,100.0
2025-02-23 11:01:36,971.0,598.6,0.0,1538.5,59.0,100.0
2025-02-23 11:06:37,3144.0,-1559.7,0.0,1578.4,60.0,100.0
2025-02-23 11:11:37,3162.0,-1559.7,0.0,1586.3,62.0,100.0
2025-02-23 11:16:38,3104.0,-1547.2,0.0,1533.6,64.5,100.0
2025-02-23 11:21:38,3079.0,-1511.2,0.0,1555.5,66.5,100.0
2025-02-23 11:26:38,3180.0,-1557.3,0.0,1602.8,69.0,100.0
2025-02-23 11:31:39,3136.0,-1548.7,0.0,1618.7,71.0,100.0
2025-02-23 11:36:39,3126.0,-1512.4,0.0,1619.4,73.5,100.0
2025-02-23 11:41:40,2975.0,-1276.6,0.0,1686.3,75.5,100.0
2025-02-23 11:46:40,2755.0,-1100.0,0.0,1650.3,77.0,100.0
2025-02-23 11:51:40,2595.0,-908.3,0.0,1667.8,78.5,100.0
2025-02-23 11:56:40,2550.0,-830.6,0.0,1712.7,80.0,100.0
2025-02-23 12:01:40,2388.0,-666.6,0.0,1693.4,81.0,100.0
2025-02-23 12:06:41,2279.0,-576.0,0.0,1692.5,82.0,100.0
2025-02-23 12:11:41,2197.0,-486.2,0.0,1698.8,82.5,100.0
2025-02-23 12:16:41,2170.0,-448.7,0.0,1705.6,83.5,100.0
2025-02-23 12:21:41,2084.0,-351.5,0.0,1713.1,85.5,100.0
2025-02-23 12:26:41,2127.0,-335.8,0.0,1773.7,86.5,100.0
2025-02-23 12:31:42,2055.0,-264.0,0.0,1773.4,87.5,100.0
2025-02-23 12:36:42,2014.0,-250.3,0.0,1760.9,88.5,100.0
2025-02-23 12:41:43,1975.0,-186.7,0.0,1764.2,89.5,100.0
2025-02-23 12:46:43,1955.0,-177.3,0.0,1758.6,90.5,100.0
2025-02-23 12:51:43,1993.0,-164.0,0.0,1811.5,91.5,100.0
2025-02-23 12:56:43,1978.0,-104.3,0.0,1849.4,91.5,100.0
2025-02-23 13:01:44,2023.0,-132.8,0.0,1873.3,92.5,100.0
2025-02-23 13:06:44,2001.0,-97.6,0.0,1877.4,92.5,100.0
2025-02-23 13:11:44,1912.0,-72.6,0.0,1810.7,93.5,100.0
2025-02-23 13:16:44,2003.0,-113.2,0.0,1878.4,93.5,100.0
2025-02-23 13:21:45,1905.0,-92.2,0.0,1793.5,94.0,100.0
2025-02-23 13:26:45,1890.0,-62.5,0.0,1820.4,94.5,100.0
2025-02-23 13:31:45,1920.0,-3.1,0.0,1896.0,95.0,100.0
2025-02-23 13:36:46,1968.0,-2.0,0.0,1953.4,95.5,100.0
2025-02-23 13:41:46,1939.0,-2.7,0.0,1921.1,96.0,100.0
2025-02-23 13:46:46,1955.0,-0.4,0.0,1935.6,96.0,100.0
2025-02-23 13:51:46,1958.0,-0.8,0.0,1947.8,96.0,100.0
2025-02-23 13:56:47,1925.0,0.0,0.0,1909.4,96.0,100.0
2025-02-23 14:01:47,1913.0,-2.7,0.0,1892.4,96.0,100.0
2025-02-23 14:06:47,1940.0,-2.3,0.0,1915.8,96.0,100.0
2025-02-23 14:11:47,1954.0,-2.7,0.0,1930.2,96.0,100.0
2025-02-23 14:16:48,1969.0,0.0,0.0,1955.5,96.0,100.0
2025-02-23 14:21:48,1962.0,1.2,0.0,1944.0,96.0,100.0
2025-02-23 14:26:48,1965.0,-2.0,0.0,1945.6,96.0,100.0
2025-02-23 14:31:49,1969.0,-3.1,0.0,1946.9,95.5,100.0
2025-02-23 14:36:49,1988.0,0.0,0.0,1972.5,95.5,100.0
2025-02-23 14:41:49,1960.0,16.4,0.0,1964.1,95.5,100.0
2025-02-23 14:46:49,1249.0,750.9,0.0,1979.4,94.5,100.0
2025-02-23 14:51:50,2354.0,-363.2,0.0,1976.3,93.5,100.0
2025-02-23 14:56:50,2284.0,-295.6,0.0,1976.0,93.5,100.0
2025-02-23 15:01:51,2411.0,-411.2,0.0,1985.0,93.5,100.0
2025-02-23 15:06:51,1149.0,845.4,0.0,1974.5,93.0,100.0
2025-02-23 15:11:51,1424.0,575.2,0.0,1983.3,92.5,100.0
2025-02-23 15:16:51,2292.0,-253.0,0.0,2026.2,92.5,100.0
2025-02-23 15:21:52,2362.0,-374.9,0.0,1988.1,93.5,100.0
2025-02-23 15:26:52,2007.0,-2.7,0.0,1996.7,94.5,100.0
2025-02-23 15:31:52,1976.0,0.4,0.0,1965.6,94.0,100.0
2025-02-23 15:36:52,2400.0,-387.8,0.0,1992.2,93.0,100.0
2025-02-23 15:41:52,2269.0,-290.1,0.0,1973.7,94.0,100.0
2025-02-23 15:46:53,2206.0,-231.2,0.0,1966.6,95.0,100.0
2025-02-23 15:51:53,1006.0,1014.9,0.0,2000.1,93.5,100.0
2025-02-23 15:56:53,2421.0,-406.1,0.0,2019.6,93.5,100.0
2025-02-23 16:01:53,2369.0,-309.7,0.0,2039.4,94.0,100.0
2025-02-23 16:06:54,2299.0,-258.9,0.0,2025.3,95.0,100.0
2025-02-23 16:11:54,2109.0,0.8,0.0,2099.5,95.0,100.0
2025-02-23 16:16:54,2124.0,-3.1,0.0,2122.5,95.0,100.0
2025-02-23 16:21:54,2138.0,3.9,0.0,2141.9,95.0,100.0
2025-02-23 16:26:55,2211.0,2.0,0.0,2195.1,95.0,100.0
2025-02-23 16:31:55,2181.0,-0.4,0.0,2163.6,95.0,100.0
2025-02-23 16:36:55,2062.0,0.0,0.0,2054.8,95.0,100.0
2025-02-23 16:41:55,2085.0,-2.7,0.0,2078.3,94.5,100.0
2025-02-23 16:46:56,792.0,1305.5,0.0,2064.0,93.0,100.0
2025-02-23 16:51:56,1529.0,573.7,0.0,2083.2,91.5,100.0
2025-02-23 16:56:56,2089.0,-23.0,0.0,2064.9,91.5,100.0
2025-02-23 17:01:56,1989.0,27.3,0.0,2015.7,91.5,100.0
2025-02-23 17:06:56,1859.0,204.6,0.0,2054.4,91.0,100.0
2025-02-23 17:11:57,2552.0,-493.2,0.0,2049.2,93.0,100.0
2025-02-23 17:16:57,1794.0,294.0,0.0,2071.7,93.0,100.0
2025-02-23 17:21:57,1683.0,387.8,0.0,2062.4,92.5,100.0
2025-02-23 17:26:58,1282.0,847.4,0.0,2108.6,92.0,100.0
2025-02-23 17:31:58,733.0,1315.2,0.0,2017.7,90.0,100.0
2025-02-23 17:36:58,398.0,1651.4,0.0,2025.8,88.0,100.0
2025-02-23 17:41:58,250.0,1856.8,0.0,2071.4,85.0,100.0
2025-02-23 17:46:58,172.0,1866.2,0.0,2001.1,82.0,100.0
2025-02-23 17:51:59,98.0,1917.4,0.0,1987.2,79.0,100.0
2025-02-23 17:56:59,46.0,1951.0,0.0,1963.7,76.0,100.0
